transaction_id,amount,hour,day_of_week,merchant_category,distance_from_home,days_since_last_txn,transaction_frequency,card_age_years,device_risk_score,txn_count_24h,txn_count_7d,is_fraud
TXN_00006133,34.17,17,4,Travel,56.2,2.66,14.98,1.08,85.47,4,23,0
TXN_00006134,13.89,23,5,Grocery,116.34,1.25,31.09,1.02,12.52,4,13,0
TXN_00006135,15.54,11,4,Gas,6.21,0.09,10.02,0.82,85.65,2,16,0
TXN_00006136,6.14,9,1,Restaurant,120.7,0.14,8.17,0.44,42.46,6,12,0
TXN_00006137,2.79,13,0,Gas,23.33,4.29,1.22,3.59,44.52,2,18,0
TXN_00006138,12.22,9,5,Travel,55.18,1.33,19.75,1.38,91.5,4,32,0
TXN_00006139,5.44,6,2,Gas,17.31,1.06,14.09,4.93,83.86,0,25,0
TXN_00006140,53.35,14,4,Gas,14.76,2.24,8.48,5.6,1.22,1,17,0
TXN_00006141,5.61,7,4,Online,18.7,2.28,3.0,1.49,33.92,2,16,0
TXN_00006142,81.89,8,4,Gas,13.36,21.47,23.35,1.87,60.79,5,20,0
TXN_00006143,2.88,12,6,Online,148.8,0.11,1.71,1.31,78.64,6,20,0
TXN_00006144,5.31,21,2,Grocery,72.12,4.65,11.75,2.34,68.24,4,23,0
TXN_00006145,3.89,21,1,Grocery,130.67,0.33,1.44,4.27,88.86,1,14,0
TXN_00006146,576.76,20,6,Online,155.67,10.92,14.21,1.84,23.81,2,17,0
TXN_00006147,67.41,1,2,Online,143.61,5.61,2.69,1.06,60.68,3,23,0
TXN_00006148,25.18,5,5,Gas,53.34,4.1,27.78,0.51,21.23,2,19,0
TXN_00006149,4.09,21,6,Restaurant,53.28,3.43,7.91,0.64,29.48,4,17,0
TXN_00006150,14.56,0,6,Grocery,68.96,11.09,14.52,7.25,39.87,7,21,0
TXN_00006151,7.42,22,1,Entertainment,66.0,1.32,54.76,26.68,28.95,4,22,0
TXN_00006152,46.44,5,3,Travel,10.85,2.66,5.23,1.71,6.13,3,20,0
TXN_00006153,4.12,0,3,Gas,11.42,4.72,1.51,1.41,61.56,4,23,0
TXN_00006154,8.64,18,2,Restaurant,21.13,4.0,5.41,3.25,31.56,1,14,0
TXN_00006155,12.3,11,3,Travel,52.45,5.69,15.81,22.75,28.41,3,17,0
TXN_00006156,9.94,15,3,Grocery,8.81,2.08,1.31,5.64,95.78,4,16,0
TXN_00006157,19.67,12,4,Online,22.95,6.42,5.54,1.01,27.55,1,23,0
TXN_00006158,6.8,1,2,Grocery,24.57,5.24,8.7,11.06,43.87,6,23,0
TXN_00006159,17.94,14,3,Restaurant,112.93,1.51,0.58,4.54,78.09,1,15,0
TXN_00006160,7.05,19,1,Entertainment,19.28,0.11,14.28,0.55,54.45,3,18,0
TXN_00006161,347.3,7,2,Grocery,26.68,3.89,0.92,2.52,10.93,3,17,0
TXN_00006162,175.0,10,5,Gas,131.0,9.02,7.22,1.77,68.7,2,19,0
TXN_00006163,8.21,6,5,Restaurant,115.57,2.46,3.49,5.75,23.17,7,21,0
TXN_00006164,4.16,16,0,Restaurant,3.36,4.55,18.28,0.51,59.63,1,14,0
TXN_00006165,10.48,6,1,Grocery,2.45,12.21,7.81,0.48,74.57,1,21,0
TXN_00006166,100.77,6,3,Restaurant,19.37,2.44,10.95,2.2,7.38,3,16,0
TXN_00006167,9.62,6,6,Gas,47.16,0.99,10.36,3.68,23.1,1,16,0
TXN_00006168,3.45,17,4,Grocery,3.36,12.31,4.51,1.59,4.91,6,20,0
TXN_00006169,145.4,22,1,Travel,68.61,0.57,1.73,0.11,3.52,1,14,0
TXN_00006170,1.68,22,5,Gas,132.27,17.48,0.75,0.35,5.47,6,14,0
TXN_00006171,2.99,17,0,Online,112.68,2.56,0.24,2.73,23.33,3,20,0
TXN_00006172,2.56,5,4,Gas,84.44,17.7,2.48,8.38,27.79,1,21,0
TXN_00006173,6.0,11,2,Online,168.32,3.73,3.3,2.28,46.67,5,18,0
TXN_00006174,6.45,11,4,Grocery,56.4,4.73,14.71,4.15,0.31,2,15,0
TXN_00006175,10.84,18,1,Online,30.77,3.93,8.48,1.46,33.91,2,26,0
TXN_00006176,12.35,19,5,Gas,43.79,1.76,4.99,2.32,82.44,2,15,0
TXN_00006177,31.04,0,2,Online,97.78,10.1,2.42,1.12,18.17,2,15,0
TXN_00006178,84.09,8,3,Online,7.65,2.11,0.82,3.42,80.14,6,13,0
TXN_00006179,21.62,21,3,Entertainment,156.68,4.09,28.89,0.9,79.15,4,18,0
TXN_00006180,2.15,16,3,Travel,14.24,2.45,9.7,0.19,10.21,5,21,0
TXN_00006181,5.38,19,5,Restaurant,24.46,18.77,5.23,0.04,80.12,2,19,0
TXN_00006182,8.64,10,1,Gas,79.83,7.5,2.8,1.34,5.91,3,15,0
TXN_00006183,7.17,5,5,Gas,20.89,3.39,9.08,0.28,9.25,6,25,0
TXN_00006184,33.98,5,2,Restaurant,17.31,1.69,15.32,0.4,93.19,6,21,0
TXN_00006185,7.15,16,0,Gas,53.64,9.01,15.46,1.25,50.94,0,26,0
TXN_00006186,22.02,10,5,Gas,38.31,0.92,14.94,0.93,61.5,1,18,0
TXN_00006187,124.83,22,0,Restaurant,39.17,8.49,13.99,11.03,9.05,3,19,0
TXN_00006188,6.35,1,4,Grocery,2.39,0.29,1.59,0.09,42.32,2,24,0
TXN_00006189,2.53,2,3,Restaurant,51.73,19.3,6.87,1.24,71.01,4,25,0
TXN_00006190,7.56,17,6,Grocery,12.63,4.67,7.27,2.05,30.33,1,23,0
TXN_00006191,34.43,0,2,Grocery,230.71,3.03,1.03,2.39,59.02,3,28,0
TXN_00006192,42.66,6,3,Grocery,64.39,0.44,6.3,3.92,6.47,2,22,0
TXN_00006193,9.0,1,5,Gas,48.61,10.67,15.99,2.8,22.85,3,22,0
TXN_00006194,22.66,4,4,Gas,226.23,7.08,10.62,6.65,63.16,2,20,0
TXN_00006195,11.08,10,0,Grocery,161.79,3.05,1.49,0.36,66.22,1,27,0
TXN_00006196,18.55,11,0,Gas,43.41,15.1,1.31,3.21,16.81,4,19,0
TXN_00006197,58.48,7,6,Grocery,20.63,12.21,2.83,1.41,51.75,2,18,0
TXN_00006198,1.52,9,1,Gas,59.75,10.34,1.47,5.49,79.68,4,22,0
TXN_00006199,27.81,17,5,Grocery,62.79,17.58,2.18,7.52,42.39,7,28,0
TXN_00006200,6.43,20,6,Travel,9.02,3.32,4.74,2.23,20.85,1,21,0
TXN_00006201,12.53,11,3,Grocery,46.15,11.1,5.07,0.54,5.26,4,13,0
TXN_00006202,4.27,7,4,Gas,29.09,3.31,6.63,2.88,34.41,2,22,0
TXN_00006203,3.86,12,4,Grocery,29.16,4.85,65.61,2.17,31.82,2,26,0
TXN_00006204,46.51,11,1,Restaurant,31.18,5.11,18.34,2.75,56.88,8,20,0
TXN_00006205,4.21,9,6,Gas,61.61,0.66,16.86,3.7,8.31,3,17,0
TXN_00006206,56.74,7,5,Travel,99.41,1.69,10.8,0.71,49.42,2,14,0
TXN_00006207,8.97,12,1,Grocery,107.47,1.27,4.59,6.05,34.29,3,20,0
TXN_00006208,42.41,5,4,Grocery,50.55,0.9,0.83,20.43,1.05,1,21,0
TXN_00006209,9.22,17,3,Gas,14.54,0.6,6.94,1.78,53.94,2,21,0
TXN_00006210,4.65,15,3,Grocery,123.6,5.82,29.65,0.47,65.73,3,28,0
TXN_00006211,48.6,1,2,Gas,10.83,1.12,10.82,1.01,25.1,5,16,0
TXN_00006212,17.45,23,0,Restaurant,12.29,6.32,24.58,1.13,84.34,6,15,0
TXN_00006213,35.04,0,0,Gas,50.25,1.66,16.7,6.87,6.17,4,22,0
TXN_00006214,5.83,17,6,Grocery,33.84,10.2,7.87,1.3,90.58,8,29,0
TXN_00006215,4.54,1,5,Gas,49.87,0.97,6.68,3.72,14.9,3,16,0
TXN_00006216,29.6,4,6,Travel,115.23,2.58,8.2,3.4,91.46,4,14,0
TXN_00006217,21.19,0,6,Travel,40.43,2.51,11.76,1.49,10.85,0,22,0
TXN_00006218,41.07,15,3,Online,121.86,2.89,5.62,0.07,93.72,2,21,0
TXN_00006219,35.63,23,6,Grocery,71.38,0.95,14.58,4.83,62.62,2,22,0
TXN_00006220,9.63,5,5,Restaurant,26.92,4.72,0.55,0.64,0.37,4,18,0
TXN_00006221,2.55,2,4,Restaurant,74.73,1.15,7.09,0.05,44.16,2,20,0
TXN_00006222,42.3,1,6,Entertainment,76.46,5.19,12.08,1.54,96.49,1,18,0
TXN_00006223,32.31,10,0,Gas,29.97,2.82,2.23,0.34,43.38,2,24,0
TXN_00006224,89.25,2,0,Restaurant,13.93,1.81,59.15,4.94,83.83,3,17,0
TXN_00006225,23.99,10,1,Gas,86.38,2.18,37.9,1.45,78.31,3,13,0
TXN_00006226,5.09,21,4,Entertainment,7.56,2.34,5.65,3.79,49.6,5,17,0
TXN_00006227,74.97,15,4,Restaurant,94.96,0.71,7.83,0.7,33.78,1,18,0
TXN_00006228,155.56,3,2,Online,107.84,0.88,5.35,0.77,54.83,1,14,0
TXN_00006229,2.48,22,0,Entertainment,32.49,3.83,14.36,4.17,10.81,3,25,0
TXN_00006230,3.36,2,4,Gas,36.98,0.18,12.54,0.21,65.3,5,16,0
TXN_00006231,71.18,11,6,Gas,104.26,3.82,2.16,9.23,30.73,2,23,0
TXN_00006232,27.11,0,1,Grocery,84.76,1.24,1.56,0.29,97.99,2,20,0
TXN_00006233,12.36,0,2,Online,5.21,7.72,2.14,0.25,88.47,1,22,0
TXN_00006234,4.28,0,1,Restaurant,21.04,2.17,6.16,0.87,61.68,3,23,0
TXN_00006235,9.01,12,0,Grocery,62.38,1.78,5.63,4.26,23.0,5,26,0
TXN_00006236,46.77,13,5,Restaurant,36.33,2.42,0.09,0.49,57.74,4,18,0
TXN_00006237,8.0,20,1,Travel,77.64,2.36,0.25,1.37,82.56,3,23,0
TXN_00006238,4.19,13,4,Travel,17.02,5.9,2.03,1.69,14.18,3,18,0
TXN_00006239,5.32,10,1,Gas,13.65,10.72,2.16,4.24,2.3,5,29,0
TXN_00006240,18.6,4,1,Grocery,42.56,1.24,0.59,7.56,48.11,5,27,0
TXN_00006241,62.38,5,5,Gas,11.68,2.42,0.58,1.58,14.79,5,25,0
TXN_00006242,3.82,14,1,Gas,15.95,0.43,14.07,1.43,88.66,3,22,0
TXN_00006243,109.23,7,6,Grocery,113.04,0.25,1.2,2.8,65.83,3,16,0
TXN_00006244,13.39,0,3,Gas,10.03,1.24,0.16,1.75,96.0,6,12,0
TXN_00006245,21.19,9,5,Entertainment,6.33,3.25,3.19,3.92,86.45,4,24,0
TXN_00006246,7.34,3,6,Gas,66.62,10.36,15.78,2.72,72.49,8,23,0
TXN_00006247,56.86,15,4,Gas,78.42,5.58,5.57,0.22,83.41,5,15,0
TXN_00006248,40.61,13,0,Gas,35.65,0.76,9.32,6.86,74.68,5,22,0
TXN_00006249,14.51,19,3,Online,11.13,1.68,0.93,0.17,73.26,3,17,0
TXN_00006250,14.84,22,0,Grocery,93.35,1.81,6.45,0.62,72.51,3,27,0
TXN_00006251,6.25,12,2,Restaurant,257.31,13.58,7.1,2.25,57.34,3,19,0
TXN_00006252,43.25,17,2,Gas,131.11,14.9,0.21,3.7,3.21,1,19,0
TXN_00006253,9.61,13,4,Grocery,58.51,12.83,1.93,5.99,65.3,2,21,0
TXN_00006254,303.42,12,2,Restaurant,25.54,0.91,2.9,1.6,61.97,4,18,0
TXN_00006255,17.82,23,3,Grocery,63.57,9.91,3.52,0.07,87.55,1,20,0
TXN_00006256,28.76,20,2,Online,69.81,2.88,5.35,1.51,5.17,6,25,0
TXN_00006257,9.85,17,3,Travel,16.37,5.38,2.82,8.36,70.54,2,22,0
TXN_00006258,16.84,3,6,Gas,48.12,7.51,18.7,9.87,78.24,0,17,0
TXN_00006259,14.79,14,4,Gas,6.13,8.73,6.01,1.08,82.74,4,21,0
TXN_00006260,1.02,8,6,Grocery,132.04,9.89,3.62,2.44,86.47,2,17,0
TXN_00006261,6.92,2,6,Online,13.24,4.5,5.55,10.85,0.08,3,25,0
TXN_00006262,16.58,11,5,Restaurant,25.72,0.4,10.53,3.0,55.91,1,20,0
TXN_00006263,3.02,14,3,Online,98.98,5.06,1.7,1.79,73.26,5,23,0
TXN_00006264,24.91,13,3,Grocery,146.4,2.72,20.68,1.87,61.38,3,19,0
TXN_00006265,9.41,19,5,Gas,37.07,0.42,6.45,4.55,54.91,1,19,0
TXN_00006266,15.77,21,1,Gas,2.9,9.48,5.93,0.47,33.87,0,10,0
TXN_00006267,7.45,15,3,Restaurant,29.1,3.96,0.44,20.56,86.7,1,22,0
TXN_00006268,28.36,3,5,Restaurant,5.06,6.68,5.75,0.53,92.69,5,14,0
TXN_00006269,2.65,12,0,Restaurant,46.0,6.6,22.19,0.28,5.3,1,13,0
TXN_00006270,33.11,5,4,Grocery,36.02,8.3,34.53,3.41,20.26,2,21,0
TXN_00006271,1.39,21,5,Travel,7.5,5.72,9.13,3.9,69.51,5,21,0
TXN_00006272,16.91,10,3,Travel,32.22,1.94,13.14,1.51,82.2,0,14,0
TXN_00006273,2.36,17,3,Entertainment,32.84,2.74,24.1,4.75,27.22,2,26,0
TXN_00006274,4.61,22,1,Travel,41.99,4.57,10.24,5.75,21.03,5,18,0
TXN_00006275,20.73,3,6,Grocery,41.11,0.22,18.12,1.29,32.77,2,22,0
TXN_00006276,76.06,16,6,Gas,9.56,17.66,2.11,2.91,27.26,4,20,0
TXN_00006277,0.95,13,4,Online,28.21,2.21,4.51,2.26,53.51,3,26,0
TXN_00006278,2.57,3,6,Travel,94.79,1.0,1.64,14.0,57.82,3,13,0
TXN_00006279,7.97,13,6,Restaurant,20.62,3.7,14.75,0.33,70.31,4,31,0
TXN_00006280,43.34,16,6,Gas,14.75,12.33,6.3,2.97,85.53,2,20,0
TXN_00006281,23.86,16,4,Travel,72.79,1.09,3.8,2.63,56.55,3,29,0
TXN_00006282,13.12,14,2,Travel,66.71,2.16,8.9,0.02,4.73,2,27,0
TXN_00006283,2.04,15,6,Grocery,99.3,5.44,15.48,24.98,48.94,4,24,0
TXN_00006284,16.35,13,5,Travel,54.43,1.17,8.18,4.23,66.64,1,23,0
TXN_00006285,30.0,19,5,Grocery,5.03,0.38,2.85,5.98,3.83,1,21,0
TXN_00006286,61.59,2,0,Gas,0.23,2.28,9.2,4.01,55.3,2,25,0
TXN_00006287,56.4,12,0,Gas,18.66,1.72,10.87,7.02,83.63,4,12,0
TXN_00006288,10.74,4,0,Grocery,46.08,10.0,26.55,6.49,87.24,4,15,0
TXN_00006289,7.51,14,5,Travel,1.87,1.96,20.88,20.71,72.3,1,24,0
TXN_00006290,1.78,4,2,Restaurant,17.18,1.64,3.96,0.67,22.28,4,25,0
TXN_00006291,21.21,12,2,Grocery,51.56,3.63,4.54,2.07,15.11,2,18,0
TXN_00006292,2.32,2,4,Entertainment,6.06,0.4,1.91,2.35,74.75,3,15,0
TXN_00006293,25.31,17,5,Travel,3.88,5.8,6.3,0.57,8.16,5,17,0
TXN_00006294,71.72,7,5,Grocery,51.94,4.14,6.5,2.34,2.98,3,18,0
TXN_00006295,1.25,20,0,Travel,83.17,9.17,18.83,4.28,80.54,1,12,0
TXN_00006296,15.2,23,6,Grocery,93.46,24.57,5.82,2.31,25.99,4,17,0
TXN_00006297,5.77,16,1,Online,51.37,6.79,1.76,6.19,78.29,4,16,0
TXN_00006298,19.7,0,1,Grocery,90.76,11.36,12.22,2.07,77.24,4,20,0
TXN_00006299,47.73,3,1,Online,67.04,4.07,11.86,1.0,64.81,0,15,0
TXN_00006300,9.14,1,0,Grocery,27.13,1.36,13.6,0.15,12.86,3,17,0
TXN_00006301,10.63,0,3,Restaurant,21.89,5.18,2.08,4.68,60.19,4,23,0
TXN_00006302,4.38,19,5,Travel,42.99,0.44,4.58,5.46,9.37,0,25,0
TXN_00006303,4.94,18,2,Restaurant,106.95,4.07,0.23,1.84,16.12,5,25,0
TXN_00006304,19.55,10,5,Grocery,25.72,3.59,12.56,1.04,29.04,2,23,0
TXN_00006305,24.32,21,4,Restaurant,316.32,0.97,0.81,0.22,66.7,2,23,0
TXN_00006306,6.36,14,4,Restaurant,115.12,1.15,1.4,2.62,66.61,1,13,0
TXN_00006307,49.52,9,6,Restaurant,2.87,1.28,16.1,0.55,29.93,3,19,0
TXN_00006308,41.19,14,1,Restaurant,29.99,5.38,4.38,0.01,94.08,5,24,0
TXN_00006309,6.58,11,3,Online,107.1,0.96,8.98,14.09,34.95,2,16,0
TXN_00006310,7.8,15,4,Restaurant,80.41,0.79,32.55,1.61,43.83,3,22,0
TXN_00006311,12.71,21,4,Grocery,19.59,10.79,10.96,6.01,87.79,3,29,0
TXN_00006312,16.99,6,6,Restaurant,97.5,1.07,9.13,1.19,27.31,1,20,0
TXN_00006313,17.46,21,6,Online,59.56,11.44,12.36,0.37,71.98,0,21,0
TXN_00006314,3.63,11,4,Grocery,5.38,1.31,5.92,1.5,30.15,2,19,0
TXN_00006315,19.49,21,3,Gas,5.55,0.27,13.28,1.46,28.45,5,17,0
TXN_00006316,6.4,4,1,Travel,3.0,5.78,1.33,0.04,17.54,5,21,0
TXN_00006317,36.9,18,2,Restaurant,81.61,2.85,0.93,4.12,42.65,4,16,0
TXN_00006318,4.09,12,4,Online,2.94,1.92,24.39,1.46,47.03,1,23,0
TXN_00006319,36.8,7,4,Restaurant,3.87,0.28,13.46,1.97,8.96,4,14,0
TXN_00006320,23.21,13,3,Travel,4.43,13.35,6.97,1.5,14.19,2,26,0
TXN_00006321,23.71,11,5,Grocery,25.62,3.44,55.99,7.42,96.99,2,33,0
TXN_00006322,33.66,21,3,Entertainment,9.41,4.7,11.8,3.69,21.02,1,19,0
TXN_00006323,14.85,11,1,Online,29.64,5.34,14.26,11.89,91.82,4,20,0
TXN_00006324,10.4,18,4,Grocery,25.74,3.57,6.49,0.53,14.84,3,17,0
TXN_00006325,4.39,0,2,Gas,89.47,8.99,28.13,2.22,27.64,6,28,0
TXN_00006326,6.17,23,1,Gas,27.38,11.92,16.08,0.93,83.53,2,17,0
TXN_00006327,10.55,3,1,Grocery,118.87,4.15,27.18,0.92,33.21,3,18,0
TXN_00006328,35.76,0,2,Travel,32.91,0.07,9.18,1.89,94.15,7,20,0
TXN_00006329,16.32,21,3,Grocery,19.76,15.24,3.11,7.99,97.28,3,18,0
TXN_00006330,34.78,3,2,Restaurant,57.55,5.46,0.88,1.07,40.18,6,16,0
TXN_00006331,16.6,2,0,Entertainment,22.94,0.21,2.95,1.01,51.24,0,16,0
TXN_00006332,3.75,19,5,Travel,2.57,0.36,0.66,1.88,93.12,2,20,0
TXN_00006333,7.01,19,2,Gas,1.66,15.4,0.09,1.31,80.56,1,30,0
TXN_00006334,16.25,21,4,Online,39.81,2.1,2.41,4.17,39.92,7,16,0
TXN_00006335,4.59,16,4,Grocery,180.27,0.38,4.88,4.71,85.06,5,20,0
TXN_00006336,5.91,12,1,Grocery,43.28,3.21,12.45,4.69,51.67,2,19,0
TXN_00006337,6.79,3,3,Gas,16.95,2.91,0.69,1.91,96.57,1,22,0
TXN_00006338,8.48,1,6,Grocery,28.83,14.0,14.37,0.83,27.01,1,23,0
TXN_00006339,3.51,10,6,Gas,47.95,9.75,17.68,3.3,26.5,3,23,0
TXN_00006340,10.17,4,3,Online,155.22,2.27,14.06,0.72,42.15,4,26,0
TXN_00006341,187.84,11,4,Travel,48.08,1.42,11.39,2.17,71.74,1,27,0
TXN_00006342,5.07,12,6,Travel,47.62,5.0,5.4,2.87,16.05,6,25,0
TXN_00006343,3.62,5,3,Travel,0.16,5.44,7.56,1.38,41.75,5,28,0
TXN_00006344,1.56,23,4,Online,16.3,0.13,1.01,3.21,21.41,1,16,0
TXN_00006345,18.04,5,5,Grocery,23.76,28.05,1.91,4.87,86.57,3,19,0
TXN_00006346,2.09,11,6,Grocery,25.15,0.15,6.88,0.95,4.57,2,24,0
TXN_00006347,19.21,11,5,Restaurant,46.98,2.48,5.87,2.19,96.56,4,19,0
TXN_00006348,43.87,5,2,Restaurant,44.07,3.31,5.99,1.14,28.28,5,20,0
TXN_00006349,2.87,0,1,Gas,56.57,3.97,3.1,6.39,47.25,5,22,0
TXN_00006350,38.89,11,5,Restaurant,15.01,7.26,6.81,0.38,10.17,5,20,0
TXN_00006351,1.88,6,5,Grocery,48.44,0.16,14.93,2.25,94.51,3,21,0
TXN_00006352,22.56,4,3,Grocery,50.21,0.54,3.97,3.24,28.48,4,19,0
TXN_00006353,49.74,2,0,Gas,91.28,1.08,0.67,5.23,21.21,2,19,0
TXN_00006354,6.92,8,5,Grocery,44.56,3.69,18.23,0.33,64.53,3,19,0
TXN_00006355,39.65,17,1,Grocery,10.11,3.01,12.98,6.66,66.37,3,20,0
TXN_00006356,76.5,15,1,Gas,213.36,3.05,41.42,0.8,16.7,4,19,0
TXN_00006357,46.89,3,2,Online,11.26,6.09,8.67,1.57,34.2,5,19,0
TXN_00006358,2.28,20,6,Grocery,6.55,6.84,22.91,2.09,19.18,1,25,0
TXN_00006359,1.42,12,0,Online,28.81,2.14,3.23,13.4,23.08,2,15,0
TXN_00006360,76.69,2,2,Grocery,18.99,1.77,6.13,1.55,26.1,7,26,0
TXN_00006361,11.27,0,4,Gas,24.38,3.41,6.45,7.5,50.73,3,15,0
TXN_00006362,3.46,18,5,Online,12.16,11.45,26.67,0.36,21.69,2,18,0
TXN_00006363,4.73,17,2,Entertainment,21.73,4.75,9.55,4.83,35.68,2,23,0
TXN_00006364,64.78,5,4,Restaurant,0.4,2.97,0.41,2.01,14.87,0,23,0
TXN_00006365,135.19,1,3,Entertainment,8.17,3.35,3.18,0.43,51.28,2,18,0
TXN_00006366,3.41,16,3,Travel,48.91,0.68,36.92,2.52,69.84,7,21,0
TXN_00006367,56.46,22,0,Restaurant,54.08,11.95,15.74,0.06,15.3,4,22,0
TXN_00006368,8.43,2,5,Entertainment,61.69,2.34,24.09,0.79,46.74,1,21,0
TXN_00006369,128.09,13,3,Grocery,8.86,11.61,15.56,0.38,97.27,5,27,0
TXN_00006370,25.13,13,0,Online,323.29,0.85,10.15,0.43,90.51,3,15,0
TXN_00006371,10.56,8,6,Online,33.29,3.49,9.11,0.45,64.34,3,17,0
TXN_00006372,3.85,21,5,Restaurant,1.26,0.25,0.32,0.51,0.41,2,18,0
TXN_00006373,21.49,13,2,Restaurant,34.0,4.56,1.97,1.51,29.54,5,23,0
TXN_00006374,24.9,16,6,Gas,1.44,2.56,6.31,4.03,22.8,3,26,0
TXN_00006375,11.6,12,3,Restaurant,4.84,4.22,11.85,6.48,21.36,1,29,0
TXN_00006376,6.17,15,0,Online,57.41,0.8,1.66,2.09,41.11,1,27,0
TXN_00006377,33.33,13,3,Grocery,7.44,3.73,12.02,5.58,86.25,4,22,0
TXN_00006378,2.9,23,4,Restaurant,13.05,0.18,20.55,1.71,77.74,2,17,0
TXN_00006379,12.69,17,1,Gas,53.15,0.16,1.42,6.58,83.62,3,22,0
TXN_00006380,21.77,23,3,Restaurant,57.6,5.15,17.36,1.52,85.81,1,11,0
TXN_00006381,17.43,20,3,Restaurant,41.57,1.16,20.08,0.71,82.57,5,23,0
TXN_00006382,10.27,19,3,Online,8.69,3.47,2.9,3.42,30.15,1,20,0
TXN_00006383,13.22,8,5,Grocery,6.94,1.03,19.58,3.87,14.18,3,23,0
TXN_00006384,88.54,22,2,Grocery,29.68,10.39,2.75,6.25,28.85,4,14,0
TXN_00006385,39.25,17,2,Online,32.76,0.3,0.93,0.78,0.45,2,16,0
TXN_00006386,61.21,20,0,Gas,35.1,3.54,4.28,3.51,57.26,1,14,0
TXN_00006387,44.65,9,4,Restaurant,12.22,9.56,24.6,0.08,50.69,0,22,0
TXN_00006388,25.97,2,1,Travel,5.08,2.2,4.16,1.09,79.74,2,20,0
TXN_00006389,12.15,8,3,Gas,0.23,0.37,2.46,2.07,73.12,2,30,0
TXN_00006390,5.07,16,5,Restaurant,91.69,4.21,7.68,0.47,46.21,2,22,0
TXN_00006391,139.99,1,5,Gas,59.81,2.25,30.53,4.05,42.95,4,16,0
TXN_00006392,82.09,19,4,Grocery,14.39,2.81,18.82,2.49,52.45,3,17,0
TXN_00006393,3.1,17,6,Grocery,17.12,5.45,0.93,5.72,69.18,1,22,0
TXN_00006394,26.06,23,5,Restaurant,107.01,7.8,1.36,8.06,5.0,3,16,0
TXN_00006395,92.62,13,3,Gas,27.19,5.37,0.32,3.44,54.51,2,19,0
TXN_00006396,4.89,21,1,Gas,69.2,20.48,7.86,0.34,63.28,1,10,0
TXN_00006397,41.46,9,5,Restaurant,2.45,0.12,19.12,0.99,35.09,1,31,0
TXN_00006398,25.16,13,6,Restaurant,39.57,5.57,2.06,4.11,27.57,2,10,0
TXN_00006399,11.2,3,6,Gas,96.17,0.18,3.32,0.29,25.03,2,16,0
TXN_00006400,42.69,21,2,Grocery,37.91,6.31,11.05,1.9,42.92,3,23,0
TXN_00006401,38.77,17,6,Travel,2.47,2.13,1.27,1.68,37.22,5,21,0
TXN_00006402,8.9,1,4,Travel,158.38,2.58,10.68,1.08,44.56,4,18,0
TXN_00006403,8.76,21,0,Online,49.97,5.25,20.95,2.27,7.58,2,20,0
TXN_00006404,28.71,9,1,Grocery,19.69,5.55,9.5,3.13,55.94,3,18,0
TXN_00006405,4.96,20,1,Restaurant,31.11,12.11,5.39,9.39,88.41,1,17,0
TXN_00006406,0.76,13,6,Grocery,8.45,1.16,7.68,2.31,53.05,1,17,0
TXN_00006407,11.74,18,4,Gas,83.74,4.38,8.11,7.77,48.73,3,15,0
TXN_00006408,8.12,11,2,Grocery,37.19,2.69,15.65,2.46,97.38,2,20,0
TXN_00006409,138.31,22,2,Entertainment,51.3,4.1,2.92,0.97,25.38,5,26,0
TXN_00006410,91.93,4,6,Online,14.89,3.33,3.0,0.28,69.8,2,15,0
TXN_00006411,6.1,11,0,Grocery,24.19,9.96,7.07,7.73,59.62,2,16,0
TXN_00006412,48.52,11,0,Gas,83.09,1.92,7.5,5.39,34.99,5,18,0
TXN_00006413,4.36,21,3,Restaurant,119.22,9.01,9.92,0.77,51.63,4,18,0
TXN_00006414,4.16,12,2,Restaurant,94.01,2.8,7.77,4.76,42.97,3,14,0
TXN_00006415,2.57,18,4,Restaurant,18.5,0.3,17.85,8.13,16.63,5,16,0
TXN_00006416,3.53,7,5,Restaurant,41.73,8.08,15.96,5.36,93.43,4,21,0
TXN_00006417,15.99,4,3,Grocery,122.68,9.53,7.26,1.98,38.7,2,18,0
TXN_00006418,27.05,8,2,Restaurant,30.83,0.08,4.28,0.26,21.94,2,19,0
TXN_00006419,21.47,16,0,Restaurant,19.33,5.18,1.54,2.13,75.86,4,15,0
TXN_00006420,2.35,3,6,Grocery,14.88,5.16,11.68,7.91,21.03,1,20,0
TXN_00006421,4.33,18,2,Grocery,54.57,15.44,23.34,0.08,98.14,4,26,0
TXN_00006422,1.45,2,0,Grocery,60.98,6.26,20.41,9.85,19.91,2,15,0
TXN_00006423,49.72,13,4,Gas,117.66,7.38,3.42,0.51,19.5,4,14,0
TXN_00006424,3.37,19,5,Grocery,58.15,0.31,7.58,3.07,38.47,1,19,0
TXN_00006425,48.93,19,2,Gas,6.46,0.63,4.33,3.75,26.8,4,17,0
TXN_00006426,125.36,3,6,Grocery,21.75,15.47,3.1,3.99,87.1,4,19,0
TXN_00006427,6.35,18,4,Grocery,27.83,1.38,14.94,4.25,59.27,6,22,0
TXN_00006428,90.6,4,4,Restaurant,4.15,7.98,7.4,2.8,33.85,4,22,0
TXN_00006429,2.88,23,0,Gas,19.36,11.1,0.82,0.56,11.79,1,22,0
TXN_00006430,0.65,12,4,Restaurant,19.52,5.52,12.16,0.71,59.5,5,18,0
